policy,step,drone,target_id,target_type,target_life,target_score,estimated_distance,goal_x,goal_y,active
heuristic,104,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,105,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,105,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,105,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,105,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,105,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,105,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,106,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,106,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,106,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,106,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,106,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,106,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,107,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,107,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,107,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,107,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,107,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,107,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,108,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,108,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,108,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,108,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,108,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,108,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,109,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,109,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,109,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,109,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,109,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,109,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,110,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,110,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,110,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,110,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,110,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,110,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,111,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,111,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,111,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,111,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,111,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,111,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,112,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,112,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,112,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,112,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,112,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,112,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,113,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,113,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,113,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,113,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,113,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,113,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,114,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,114,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,114,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,114,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,114,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,114,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,115,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,115,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,115,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,115,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,115,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,115,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,116,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,116,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,116,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,116,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,116,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,116,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,117,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,117,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,117,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,117,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,117,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,117,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,118,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,118,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,118,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,118,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,118,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,118,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,119,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,119,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,119,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,119,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,119,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,119,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,120,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,120,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,120,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,120,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,120,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,120,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,121,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,121,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,121,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,121,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,121,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,121,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,122,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,122,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,122,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,122,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,122,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,122,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,123,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,123,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,123,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,123,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,123,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,123,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,124,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,124,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,124,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,124,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,124,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,124,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,125,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,125,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,125,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,125,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,125,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,125,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,126,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,126,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,126,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,126,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,126,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,126,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,127,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,127,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,127,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,127,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,127,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,127,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,128,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,128,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,128,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,128,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,128,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,128,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,129,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,129,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,129,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,129,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,129,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,129,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,130,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,130,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,130,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,130,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,130,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,130,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,131,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,131,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,131,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,131,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,131,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,131,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,132,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,132,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,132,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,132,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,132,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,132,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,133,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,133,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,133,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,133,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,133,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,133,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,134,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,134,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,134,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,134,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,134,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,134,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,135,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,135,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,135,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,135,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,135,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,135,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,136,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,136,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,136,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,136,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,136,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,136,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,137,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,137,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,137,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,137,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,137,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,137,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,138,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,138,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,138,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,138,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,138,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,138,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,139,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,139,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,139,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,139,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,139,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,139,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,140,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,140,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,140,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,140,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,140,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,140,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,141,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,141,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,141,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,141,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,141,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,141,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,142,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,142,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,142,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,142,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,142,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,142,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,143,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,143,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,143,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,143,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,143,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,143,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,144,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,144,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,144,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,144,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,144,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,144,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,145,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,145,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,145,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,145,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,145,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,145,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,146,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,146,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,146,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,146,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,146,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,146,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,147,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,147,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,147,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,147,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,147,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,147,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,148,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,148,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,148,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,148,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,148,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,148,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,149,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,149,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,149,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,149,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,149,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,149,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,150,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,150,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,150,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,150,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,150,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,150,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,151,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,151,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,151,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,151,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,151,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,151,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,152,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,152,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,152,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,152,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,152,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,152,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,153,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,153,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,153,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,153,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,153,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,153,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,154,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,154,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,154,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,154,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,154,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,154,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,155,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,155,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,155,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,155,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,155,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,155,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,156,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,156,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,156,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,156,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,156,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,156,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,157,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,157,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,157,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,157,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,157,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,157,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,158,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,158,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,158,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,158,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
heuristic,158,4,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,158,5,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,159,0,0,2,0,2,20.219024293095053,45.72731948470217,23.159404569513214,False
heuristic,159,1,0,2,0,2,10.753063601842547,40.3453809631895,32.50600894338151,False
heuristic,159,2,0,2,0,2,0.0,30.36190365158331,36.809308534320834,False
heuristic,159,3,0,2,0,2,6.470316792618817,24.640699440603683,39.831364419494705,False
